Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-07-31,1390.2,1,1390.2,1390.2,0.1,0.1,1
2025-08-01,1393.7,1,1390.9,1393.7,3.5,0.7000000000000001,1
2025-08-04,1411.5,1,1395.02,1411.5,20.59999999999991,4.119999999999982,1
2025-08-05,1391.7,1,1398.316,1411.5,16.480000000000018,3.296000000000004,-1
2025-08-06,1392.8,-1,1396.9928,1391.7,-6.6159999999999854,-1.3231999999999973,-1
2025-08-07,1389.4,-1,1395.47424,1389.4,-7.592799999999897,-1.5185599999999795,-1
2025-08-08,1367.8,-1,1389.939392,1367.8,-27.674240000000054,-5.534848000000011,-1
2025-08-11,1386.2,-1,1385.5115136,1367.8,-22.139392000000043,-4.427878400000009,1
2025-08-12,1380.4,1,1384.48921088,1380.4,-5.111513599999853,-1.0223027199999706,-1
2025-08-13,1382.6,-1,1383.671368704,1380.4,-4.089210879999882,-0.8178421759999766,-1
2025-08-14,1373.8,-1,1381.6970949632,1373.8,-9.871368704000133,-1.9742737408000268,-1
2025-08-18,1381.7,-1,1380.11767597056,1373.8,-7.897094963200061,-1.5794189926400124,1
2025-08-19,1420.1,1,1388.114140776448,1420.1,39.98232402943995,7.996464805887991,1
2025-08-20,1413.0,1,1394.5113126211584,1420.1,31.98585922355187,6.397171844710375,1
2025-08-21,1424.8,1,1400.5690500969267,1424.8,30.288687378841587,6.057737475768318,1
2025-08-22,1409.2,1,1405.4152400775413,1424.8,24.230949903073224,4.846189980614645,1
2025-08-25,1412.6,1,1409.292192062033,1424.8,19.38475992245867,3.8769519844917344,1
2025-08-26,1384.9,1,1412.3937536496264,1424.8,15.507807937966845,3.1015615875933693,-1
2025-08-28,1385.9,-1,1406.8950029197013,1384.9,-27.493753649626342,-5.498750729925269,-1
2025-08-29,1357.2,-1,1396.956002335761,1357.2,-49.69500291970121,-9.939000583940242,-1
2025-08-28,1385.9,-1,1389.0048018686089,1357.2,-39.75600233576097,-7.951200467152194,-1
2025-08-29,1357.2,-1,1382.643841494887,1357.2,-31.80480186860882,-6.360960373721764,-1
2025-09-10,1377.0,-1,1377.5550731959097,1357.2,-25.44384149488701,-5.088768298977403,-1
2025-11-17,1518.3,-1,1377.4440585567277,1377.0,-0.5550731959096993,-0.11101463918193986,1
2025-11-17,1518.3,1,1405.6152468453822,1518.3,140.8559414432723,28.17118828865446,1
2025-11-18,1519.4,1,1428.3721974763057,1519.4,113.78475315461787,22.756950630923576,1
2025-11-19,1518.9,1,1446.5777579810447,1519.4,91.02780252369439,18.20556050473888,1
2025-11-20,1549.1,1,1467.0822063848357,1549.1,102.52224201895524,20.50444840379105,1
2025-11-24,1535.9,1,1483.4857651078685,1549.1,82.01779361516424,16.403558723032848,1
2025-11-24,1535.9,1,1496.6086120862947,1549.1,65.61423489213144,13.122846978426288,1
2025-11-25,1539.7,1,1507.1068896690358,1549.1,52.49138791370524,10.498277582741048,1
2025-11-26,1569.9,1,1519.6655117352286,1569.9,62.79311033096428,12.558622066192857,1
2025-11-27,1563.4,1,1529.712409388183,1569.9,50.23448826477147,10.046897652954295,1
2025-11-28,1567.5,1,1537.7499275105465,1569.9,40.187590611817086,8.037518122363418,1
2025-12-01,1566.1,1,1544.1799420084371,1569.9,32.15007248945358,6.430014497890716,1
2025-12-02,1546.3,1,1549.3239536067497,1569.9,25.720057991562953,5.144011598312591,-1
2025-12-03,1538.8,-1,1547.2191628853998,1538.8,-10.523953606749728,-2.104790721349946,-1
2025-12-04,1535.6,-1,1544.89533030832,1535.6,-11.619162885399874,-2.323832577079975,-1
2025-12-05,1540.6,-1,1543.036264246656,1535.6,-9.29533030831999,-1.859066061663998,-1
2025-12-08,1543.0,-1,1542.5490113973246,1540.6,-2.4362642466560374,-0.4872528493312075,1
2025-12-09,1529.4,1,1542.1592091178597,1540.6,-1.949011397324739,-0.38980227946494783,-1
2025-12-10,1536.9,-1,1539.6073672942878,1529.4,-12.759209117859655,-2.551841823571931,-1
2025-12-11,1545.0,-1,1539.0658938354302,1536.9,-2.7073672942876783,-0.5414734588575357,1
2025-12-12,1556.5,1,1542.5527150683442,1556.5,17.434106164569812,3.4868212329139627,1
2025-12-15,1556.2,1,1545.3421720546753,1556.5,13.947284931655759,2.789456986331152,1
2025-12-16,1542.3,1,1547.5737376437403,1556.5,11.157827945324698,2.2315655890649397,-1
2025-12-17,1544.4,-1,1546.5189901149922,1542.3,-5.273737643740333,-1.0547475287480665,-1
2025-12-18,1544.4,-1,1546.0951920919938,1544.4,-2.1189901149921297,-0.42379802299842595,-1
2025-12-19,1565.1,-1,1545.756153673595,1544.4,-1.6951920919937038,-0.33903841839874077,1
2025-12-22,1575.4,1,1551.684922938876,1575.4,29.643846326405082,5.928769265281017,1
2025-12-23,1570.7,1,1556.427938351101,1575.4,23.71507706112402,4.743015412224804,1
2025-12-24,1558.2,1,1560.2223506808807,1575.4,18.97206164889917,3.7944123297798344,-1
2025-12-26,1559.2,-1,1559.8178805447046,1558.2,-2.0223506808806633,-0.4044701361761327,-1
2025-12-29,1545.6,-1,1556.9743044357638,1545.6,-14.217880544704713,-2.8435761089409426,-1
2025-12-30,1539.8,-1,1553.539443548611,1539.8,-17.174304435763815,-3.4348608871527633,-1
2025-12-31,1570.4,-1,1550.7915548388887,1539.8,-13.739443548611007,-2.7478887097222016,1
2026-01-01,1575.6,1,1555.753243871111,1575.6,24.808445161111194,4.961689032222239,1
2026-01-01,1575.6,1,1559.7225950968887,1575.6,19.846756128888956,3.969351225777791,1
2026-01-01,1575.6,1,1562.898076077511,1575.6,15.877404903111255,3.1754809806222513,1
2026-01-05,1578.1,1,1565.9384608620087,1578.1,15.201923922488959,3.040384784497792,1
2026-01-06,1507.6,1,1568.3707686896068,1578.1,12.161539137991213,2.4323078275982426,-1
2026-01-07,1504.2,-1,1555.5366149516856,1504.2,-64.1707686896068,-12.834153737921362,-1
2026-01-08,1470.6,-1,1538.5492919613484,1470.6,-84.93661495168567,-16.987322990337134,-1
2026-01-09,1475.3,-1,1524.9594335690788,1470.6,-67.94929196134854,-13.589858392269708,-1
2026-01-12,1483.2,-1,1515.027546855263,1475.3,-49.65943356907883,-9.931886713815766,-1
2026-01-13,1452.8,-1,1502.5820374842103,1452.8,-62.22754685526297,-12.445509371052594,-1
2026-01-14,1458.8,-1,1492.6256299873683,1452.8,-49.78203748421038,-9.956407496842075,-1
2026-01-16,1457.9,-1,1485.6805039898945,1457.9,-34.725629987368166,-6.9451259974736335,-1
2026-01-19,1413.6,-1,1471.2644031919156,1413.6,-72.08050398989462,-14.416100797978926,-1
2026-01-20,1394.0,-1,1455.8115225535325,1394.0,-77.26440319191556,-15.452880638383114,-1
2026-01-21,1404.6,-1,1443.449218042826,1394.0,-61.81152255353254,-12.362304510706508,-1
2026-01-22,1402.5,-1,1435.2593744342607,1402.5,-40.94921804282603,-8.189843608565207,-1
2026-01-23,1386.1,-1,1425.4274995474086,1386.1,-49.159374434260826,-9.831874886852166,-1
2026-01-27,1380.5,-1,1416.441999637927,1380.5,-44.927499547408615,-8.985499909481723,-1
2026-01-28,1396.7,-1,1409.2535997103416,1380.5,-35.94199963792698,-7.188399927585397,-1
2026-01-29,1391.0,-1,1405.6028797682734,1391.0,-18.253599710341632,-3.6507199420683265,-1
2026-01-30,1395.4,-1,1402.6823038146188,1391.0,-14.602879768273397,-2.9205759536546796,-1
2026-02-01,1347.0,-1,1391.545843051695,1347.0,-55.68230381461876,-11.136460762923754,-1
2026-02-02,1390.4,-1,1382.636674441356,1347.0,-44.5458430516951,-8.909168610339021,1
2026-02-03,1437.1,1,1393.5293395530848,1437.1,54.463325558643874,10.892665111728775,1
2026-02-04,1456.8,1,1406.1834716424678,1456.8,63.270660446915144,12.65413208938303,1
2026-02-05,1443.4,1,1416.3067773139742,1456.8,50.61652835753216,10.123305671506433,1
2026-02-06,1450.8,1,1424.4054218511794,1456.8,40.493222686025774,8.098644537205155,1
2026-02-09,1461.6,1,1431.8443374809435,1461.6,37.19457814882048,7.438915629764097,1
2026-02-10,1458.5,1,1437.7954699847548,1461.6,29.755662519056386,5.9511325038112775,1
2026-02-11,1468.7,1,1443.976375987804,1468.7,30.9045300152452,6.18090600304904,1
2026-02-12,1448.9,1,1448.9211007902431,1468.7,24.72362401219607,4.9447248024392145,-1
2026-02-13,1419.6,-1,1443.0568806321944,1419.6,-29.321100790243236,-5.8642201580486475,-1
2026-02-16,1437.1,-1,1438.3655045057556,1419.6,-23.456880632194498,-4.691376126438899,-1
2026-02-17,1423.0,-1,1435.2924036046045,1423.0,-15.365504505755553,-3.073100901151111,-1
2026-02-18,1441.3,-1,1432.8339228836835,1423.0,-12.292403604604488,-2.458480720920898,1
2026-02-19,1409.5,1,1430.8671383069468,1423.0,-9.833922883683499,-1.9667845767366998,-1
2026-02-23,1428.0,-1,1426.5937106455574,1409.5,-21.3671383069468,-4.27342766138936,1
2026-02-24,1428.8,1,1427.0349685164458,1428.8,2.2062893544425606,0.44125787088851215,1
2026-02-25,1398.5,1,1427.3879748131567,1428.8,1.7650314835541394,0.3530062967108279,-1
2026-02-26,1406.8,-1,1421.6103798505253,1398.5,-28.88797481315669,-5.777594962631338,-1
2026-02-27,1393.9,-1,1416.0683038804202,1393.9,-27.710379850525214,-5.542075970105043,-1
2026-03-02,1358.0,-1,1404.4546431043361,1358.0,-58.06830388042022,-11.613660776084044,-1
