Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-10-15,493.15,1,493.15,493.15,0.1,0.1,1
2025-10-16,500.75,1,494.66999999999996,500.75,7.600000000000023,1.5200000000000047,1
2025-10-17,508.35,1,497.40599999999995,508.35,13.680000000000064,2.736000000000013,1
2025-10-20,504.55,1,499.59479999999996,508.35,10.944000000000074,2.1888000000000147,1
2025-10-21,506.4,1,501.34583999999995,508.35,8.755200000000059,1.751040000000012,1
2025-10-23,511.4,1,503.35667199999995,511.4,10.054160000000024,2.010832000000005,1
2025-10-24,508.45,1,504.96533759999994,511.4,8.043328000000031,1.6086656000000064,1
2025-10-27,507.05,1,506.25227007999996,511.4,6.434662400000036,1.2869324800000073,1
2025-10-28,503.4,1,507.28181606399994,511.4,5.1477299200000175,1.0295459840000036,-1
2025-10-29,508.05,-1,506.50545285119995,503.4,-3.8818160639999633,-0.7763632127999927,1
2025-10-30,501.55,1,505.88436228096,503.4,-3.1054528511999706,-0.6210905702399941,-1
2025-10-31,487.55,-1,502.217489824768,487.55,-18.334362280959965,-3.666872456191993,-1
2025-11-03,503.3,-1,499.2839918598144,487.55,-14.667489824767983,-2.933497964953597,1
2025-11-04,517.05,1,502.83719348785155,517.05,17.766008140185534,3.553201628037107,1
2025-11-06,523.7,1,507.00975479028125,523.7,20.862806512148495,4.172561302429699,1
2025-11-07,518.65,1,510.347803832225,523.7,16.690245209718796,3.3380490419437594,1
2025-11-10,515.45,1,513.01824306578,523.7,13.352196167775048,2.67043923355501,1
2025-11-11,519.95,1,515.154594452624,523.7,10.681756934220061,2.1363513868440123,1
2025-11-12,522.3,1,516.8636755620992,523.7,8.545405547376049,1.7090811094752099,1
2025-11-13,522.2,1,518.2309404496793,523.7,6.836324437900885,1.367264887580177,1
2025-11-14,525.0,1,519.5847523597434,525.0,6.769059550320662,1.3538119100641326,1
2025-11-14,525.0,1,520.6678018877948,525.0,5.415247640256553,1.0830495280513106,1
2025-11-14,525.0,1,521.5342415102358,525.0,4.332198112205219,0.8664396224410439,1
2025-11-17,524.25,1,522.2273932081887,525.0,3.465758489764198,0.6931516979528397,1
2025-11-17,524.25,1,522.781914566551,525.0,2.772606791811313,0.5545213583622627,1
2025-11-18,520.85,1,523.2255316532408,525.0,2.218085433449005,0.44361708668980104,-1
2025-11-19,517.55,-1,522.0904253225926,517.55,-5.675531653240796,-1.1351063306481592,-1
2025-11-20,525.05,-1,521.1823402580741,517.55,-4.540425322592682,-0.9080850645185365,1
2025-11-24,512.4,1,520.4558722064593,517.55,-3.632340258074123,-0.7264680516148246,-1
2025-11-24,512.4,-1,518.8446977651674,512.4,-8.055872206459298,-1.6111744412918598,-1
2025-11-25,514.4,-1,517.5557582121339,512.4,-6.4446977651674615,-1.2889395530334924,-1
2025-11-26,517.2,-1,516.9246065697072,514.4,-3.1557582121339465,-0.6311516424267893,1
2025-11-27,519.15,1,517.3696852557657,519.15,2.2253934302927973,0.4450786860585595,1
2025-11-28,517.4,1,517.7257482046126,519.15,1.7803147442342606,0.35606294884685213,-1
