Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-07-31,205.05,1,205.05,205.05,0.1,0.1,1
2025-08-01,201.54,1,205.05,205.05,0.0,0.0,-1
2025-08-04,206.19,-1,204.348,201.54,-3.5100000000000193,-0.702000000000004,1
2025-08-05,206.87,1,204.85240000000002,206.87,2.5219999999999914,0.5043999999999983,1
2025-08-06,204.07,1,205.25592,206.87,2.0175999999999874,0.4035199999999975,-1
2025-08-07,205.46,-1,205.018736,204.07,-1.18592000000001,-0.23718400000000203,1
2025-08-08,202.17,1,204.8289888,204.07,-0.9487359999999967,-0.18974719999999934,-1
2025-08-11,202.63,-1,204.29719104,202.17,-2.658988800000003,-0.5317977600000007,-1
2025-08-12,206.03,-1,203.963752832,202.63,-1.6671910400000058,-0.3334382080000012,1
2025-08-13,206.31,1,204.4330022656,206.31,2.346247167999991,0.46924943359999816,1
2025-08-14,204.09,1,204.80840181248,206.31,1.8769977343999926,0.37539954687999855,-1
2025-08-18,205.0,-1,204.664721449984,204.09,-0.7184018124800104,-0.1436803624960021,1
2025-08-19,204.54,1,204.6397771599872,204.54,-0.12472144998400836,-0.024944289996801674,-1
2025-08-20,205.23,-1,204.61982172798977,204.54,-0.09977715998721237,-0.019955431997442475,1
2025-08-21,206.72,1,205.03985738239183,206.72,2.1001782720102256,0.42003565440204516,1
2025-08-22,207.21,1,205.47388590591348,207.21,2.170142617608178,0.4340285235216357,1
2025-08-25,210.86,1,206.5511087247308,210.86,5.386114094086537,1.0772228188173074,1
2025-08-26,207.58,1,207.41288697978464,210.86,4.308891275269218,0.8617782550538436,1
2025-08-28,206.68,1,208.10230958382772,210.86,3.447113020215369,0.6894226040430738,-1
2025-08-29,206.74,-1,207.81784766706218,206.68,-1.4223095838277118,-0.2844619167655424,-1
2025-08-28,206.68,-1,207.59027813364975,206.68,-1.137847667062175,-0.22756953341243502,-1
2025-08-29,206.74,-1,207.4082225069198,206.68,-0.9102781336497401,-0.18205562672994802,-1
