Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-01-02,11841.3,1,11841.3,11841.3,0.1,0.1,1
2025-01-03,11934.25,1,11859.89,11934.25,92.95000000000073,18.590000000000146,1
2025-01-06,11755.65,1,11874.761999999999,11934.25,74.36000000000058,14.872000000000117,-1
2025-01-07,11721.3,-1,11844.069599999999,11721.3,-153.46199999999953,-30.692399999999907,-1
2025-01-08,11822.0,-1,11819.515679999999,11721.3,-122.76959999999963,-24.553919999999927,1
2025-01-09,11740.55,1,11803.722543999998,11740.55,-78.96567999999934,-15.793135999999869,-1
2025-01-10,11631.1,-1,11769.1980352,11631.1,-172.62254399999802,-34.5245087999996,-1
2025-01-13,11497.7,-1,11714.898428159999,11497.7,-271.4980351999984,-54.299607039999685,-1
2025-01-14,11741.15,-1,11671.458742527999,11497.7,-217.198428159998,-43.4396856319996,1
2025-01-15,11947.4,1,11726.6469940224,11947.4,275.94125747200087,55.18825149440018,1
2025-01-16,12092.3,1,11799.77759521792,12092.3,365.6530059775996,73.13060119551993,1
2025-01-17,12136.35,1,11867.092076174336,12136.35,336.5724047820804,67.31448095641609,1
2025-01-20,12020.05,1,11920.943660939469,12136.35,269.25792382566397,53.8515847651328,1
2025-01-21,11883.7,1,11964.024928751574,12136.35,215.40633906053154,43.08126781210631,-1
2025-01-22,12020.35,-1,11947.95994300126,11883.7,-80.32492875157368,-16.064985750314737,1
2025-01-23,12045.75,1,11967.517954401008,12045.75,97.7900569987396,19.558011399747922,1
2025-01-24,11967.9,1,11983.164363520806,12045.75,78.23204559899204,15.64640911979841,-1
2025-01-27,11993.85,-1,11980.111490816644,11967.9,-15.264363520806,-3.0528727041612003,1
2025-01-28,12123.75,1,12008.839192653315,12123.75,143.6385091833563,28.727701836671258,1
2025-01-29,11977.9,1,12031.821354122652,12123.75,114.91080734668503,22.982161469337008,-1
2025-01-30,12000.0,-1,12021.037083298123,11977.9,-53.9213541226527,-10.784270824530541,-1
2025-01-31,12310.65,-1,12016.829666638498,12000.0,-21.037083298122525,-4.2074166596245055,1
2025-02-01,12916.5,1,12196.763733310798,12916.5,899.6703333615023,179.93406667230047,1
2025-02-01,12916.5,1,12340.710986648639,12916.5,719.7362666892022,143.94725333784046,1
2025-02-03,13139.95,1,12500.558789318911,13139.95,799.2390133513618,159.84780267027236,1
2025-02-04,13109.95,1,12628.437031455129,13139.95,639.3912106810894,127.87824213621789,1
2025-02-05,13086.8,1,12730.739625164104,13139.95,511.5129685448719,102.30259370897438,1
2025-02-06,13074.0,1,12812.581700131283,13139.95,409.2103748358968,81.84207496717937,1
2025-02-07,13049.5,1,12878.055360105027,13139.95,327.36829986871817,65.47365997374364,1
2025-02-10,12900.75,1,12930.434288084021,13139.95,261.8946398949738,52.37892797899477,-1
2025-02-11,12724.35,-1,12889.217430467217,12724.35,-206.08428808402095,-41.21685761680419,-1
2025-02-12,12655.55,-1,12842.483944373773,12655.55,-233.66743046721786,-46.733486093443574,-1
2025-02-13,12671.3,-1,12805.097155499017,12655.55,-186.93394437377356,-37.386788874754714,-1
2025-02-14,12680.25,-1,12778.337724399214,12671.3,-133.79715549901812,-26.759431099803624,-1
2025-02-17,12762.9,-1,12758.720179519372,12680.25,-98.0877243992145,-19.6175448798429,1
2025-02-18,12786.2,1,12764.216143615498,12786.2,27.479820480628405,5.4959640961256815,1
2025-02-19,12686.15,1,12768.6129148924,12786.2,21.98385638450236,4.3967712769004725,-1
2025-02-20,12440.65,-1,12703.02033191392,12440.65,-327.96291489239957,-65.59258297847991,-1
2025-02-21,12323.45,-1,12627.106265531136,12323.45,-379.5703319139193,-75.91406638278386,-1
2025-02-24,12345.2,-1,12566.375012424909,12323.45,-303.65626553113543,-60.731253106227086,-1
2025-02-27,12380.6,-1,12522.140009939927,12345.2,-221.17501242490835,-44.23500248498167,-1
2025-02-28,11945.85,-1,12406.882007951941,11945.85,-576.2900099399267,-115.25800198798534,-1
2025-03-03,11775.6,-1,12280.625606361553,11775.6,-631.2820079519406,-126.25640159038812,-1
2025-03-04,11616.25,-1,12147.750485089242,11616.25,-664.3756063615529,-132.87512127231057,-1
2025-03-05,11617.35,-1,12041.450388071393,11616.25,-531.5004850892419,-106.30009701784839,-1
2025-03-06,11666.4,-1,11956.630310457114,11617.35,-424.10038807139244,-84.82007761427849,-1
2025-03-07,11664.15,-1,11898.134248365692,11664.15,-292.4803104571147,-58.49606209142294,-1
2025-03-10,11586.05,-1,11835.717398692554,11586.05,-312.0842483656925,-62.4168496731385,-1
2025-03-11,11646.95,-1,11785.783918954043,11586.05,-249.66739869255434,-49.93347973851087,-1
2025-03-12,11640.1,-1,11756.647135163234,11640.1,-145.68391895404238,-29.13678379080848,-1
2025-03-13,11513.8,-1,11708.077708130586,11513.8,-242.84713516323427,-48.56942703264686,-1
2025-03-17,11553.7,-1,11669.222166504469,11513.8,-194.2777081305867,-38.85554162611734,-1
2025-03-18,11714.55,-1,11646.117733203575,11553.7,-115.52216650446826,-23.104433300893653,1
2025-03-19,11615.55,1,11640.00418656286,11615.55,-30.5677332035757,-6.11354664071514,-1
2025-03-20,11730.2,-1,11635.113349250287,11615.55,-24.45418656285983,-4.890837312571967,1
2025-03-21,11732.8,1,11654.650679400229,11732.8,97.6866507497125,19.537330149942502,1
