Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-10-15,1155.8,1,1155.8,1155.8,0.1,0.1,1
2025-10-16,1175.3,1,1159.7,1175.3,19.5,3.9000000000000004,1
2025-10-17,1202.7,1,1168.3,1202.7,43.0,8.6,1
2025-10-20,1209.6,1,1176.56,1209.6,41.299999999999955,8.259999999999991,1
2025-10-21,1204.0,1,1183.168,1209.6,33.039999999999964,6.607999999999993,1
2025-10-23,1211.0,1,1188.7343999999998,1211.0,27.832000000000107,5.566400000000022,1
2025-10-24,1184.1,1,1193.18752,1211.0,22.265600000000177,4.453120000000036,-1
2025-10-27,1186.4,-1,1191.3700159999999,1184.1,-9.08752000000004,-1.8175040000000082,-1
2025-10-28,1179.7,-1,1189.0360128,1179.7,-11.670015999999805,-2.334003199999961,-1
2025-10-29,1189.5,-1,1187.16881024,1179.7,-9.336012799999935,-1.867202559999987,1
2025-10-30,1178.5,1,1185.675048192,1179.7,-7.468810240000039,-1.4937620480000078,-1
2025-10-31,1147.8,-1,1178.1000385536001,1147.8,-37.87504819200012,-7.575009638400025,-1
2025-11-03,1145.9,-1,1171.6600308428801,1145.9,-32.20003855360005,-6.44000771072001,-1
2025-11-04,1138.4,-1,1165.0080246743041,1138.4,-33.26003084288004,-6.652006168576008,-1
2025-11-06,1125.4,-1,1157.0864197394433,1125.4,-39.60802467430403,-7.921604934860807,-1
2025-11-07,1135.3,-1,1150.7491357915546,1125.4,-31.68641973944318,-6.337283947888636,-1
2025-11-10,1098.0,-1,1140.1993086332436,1098.0,-52.749135791554636,-10.549827158310928,-1
2025-11-11,1095.4,-1,1131.2394469065948,1095.4,-44.79930863324353,-8.959861726648706,-1
2025-11-12,1103.6,-1,1124.071557525276,1095.4,-35.83944690659473,-7.167889381318947,-1
2025-11-13,1098.0,-1,1118.8572460202208,1098.0,-26.07155752527592,-5.214311505055185,-1
2025-11-14,1103.1,-1,1114.6857968161767,1098.0,-20.857246020220828,-4.1714492040441655,-1
2025-11-14,1103.1,-1,1112.3686374529414,1103.1,-11.585796816176753,-2.317159363235351,-1
2025-11-14,1103.1,-1,1110.5149099623532,1103.1,-9.268637452941448,-1.8537274905882897,-1
2025-11-17,1121.6,-1,1109.0319279698824,1103.1,-7.414909962353249,-1.48298199247065,1
2025-11-17,1121.6,1,1111.5455423759058,1121.6,12.568072030117492,2.5136144060234984,1
2025-11-18,1116.7,1,1113.5564339007246,1121.6,10.054457624094084,2.010891524818817,1
2025-11-19,1164.4,1,1123.7251471205798,1164.4,50.84356609927545,10.168713219855091,1
2025-11-20,1168.9,1,1132.7601176964638,1168.9,45.174852879420314,9.034970575884063,1
2025-11-24,1155.8,1,1139.988094157171,1168.9,36.1398823035363,7.22797646070726,1
