Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-07-31,411.95,1,411.95,411.95,0.1,0.1,1
2025-08-01,416.45,1,412.84999999999997,416.45,4.5,0.9,1
2025-08-04,416.85,1,413.65,416.85,4.000000000000057,0.8000000000000114,1
2025-08-05,414.15,1,414.28999999999996,416.85,3.2000000000000455,0.6400000000000091,-1
2025-08-06,412.0,-1,413.832,412.0,-2.2899999999999636,-0.45799999999999275,-1
2025-08-07,413.6,-1,413.4656,412.0,-1.8319999999999936,-0.3663999999999987,1
2025-08-08,414.5,1,413.67248,414.5,1.034400000000005,0.20688000000000104,1
2025-08-11,416.85,1,414.30798400000003,416.85,3.1775200000000154,0.6355040000000032,1
2025-08-12,416.35,1,414.8163872,416.85,2.5420159999999896,0.508403199999998,1
2025-08-13,414.1,1,415.22310976,416.85,2.0336128000000144,0.4067225600000029,-1
2025-08-14,411.45,-1,414.468487808,411.45,-3.773109760000011,-0.7546219520000023,-1
2025-08-18,406.3,-1,412.8347902464,406.3,-8.168487808000009,-1.6336975616000018,-1
2025-08-19,409.1,-1,411.52783219712,406.3,-6.534790246400007,-1.3069580492800015,-1
2025-08-20,406.05,-1,410.43226575769603,406.05,-5.477832197119994,-1.095566439423999,-1
2025-08-21,405.55,-1,409.4558126061568,405.55,-4.882265757696018,-0.9764531515392036,-1
2025-08-22,398.3,-1,407.2246500849255,398.3,-11.155812606156815,-2.231162521231363,-1
2025-08-25,399.35,-1,405.4397200679404,398.3,-8.924650084925474,-1.784930016985095,-1
2025-08-26,403.35,-1,404.22177605435235,399.35,-6.089720067940391,-1.2179440135880784,-1
2025-08-28,400.9,-1,403.55742084348185,400.9,-3.3217760543523696,-0.664355210870474,-1
2025-08-29,409.75,-1,403.0259366747855,400.9,-2.657420843481873,-0.5314841686963746,1
2025-08-28,400.9,1,402.6007493398284,400.9,-2.125936674785521,-0.42518733495710426,-1
2025-08-29,409.75,-1,402.2605994718627,400.9,-1.7007493398284055,-0.34014986796568114,1
2025-09-10,413.05,1,404.41847957749013,413.05,10.789400528137321,2.157880105627464,1
2025-11-17,407.1,1,406.1447836619921,413.05,8.63152042250988,1.726304084501976,1
2025-11-17,407.1,1,407.5258269295937,413.05,6.905216338007904,1.381043267601581,-1
2025-11-18,405.85,-1,407.19066154367493,405.85,-1.6758269295936543,-0.3351653859187309,-1
2025-11-19,403.55,-1,406.46252923493995,403.55,-3.6406615436749235,-0.7281323087349847,-1
2025-11-20,405.45,-1,405.88002338795195,403.55,-2.9125292349399388,-0.5825058469879878,-1
2025-11-24,403.55,-1,405.4140187103616,403.55,-2.3300233879519396,-0.46600467759038794,-1
2025-11-24,403.55,-1,405.04121496828924,403.55,-1.864018710361563,-0.37280374207231265,-1
2025-11-25,400.8,-1,404.1929719746314,400.8,-4.241214968289228,-0.8482429936578456,-1
2025-11-26,402.3,-1,403.5143775797051,400.8,-3.3929719746313936,-0.6785943949262787,-1
2025-11-27,404.3,-1,403.2715020637641,402.3,-1.2143775797051148,-0.24287551594102297,1
2025-11-28,404.25,1,403.4672016510113,404.25,0.9784979362358968,0.19569958724717937,1
2025-12-01,404.25,1,403.623761320809,404.25,0.782798348988706,0.15655966979774122,1
2025-12-02,400.95,1,403.7490090566472,404.25,0.6262386791909762,0.12524773583819523,-1
2025-12-03,400.5,-1,403.09920724531776,400.5,-3.2490090566471963,-0.6498018113294393,-1
2025-12-04,403.05,-1,402.5793657962542,400.5,-2.599207245317757,-0.5198414490635515,1
2025-12-05,404.95,1,403.05349263700333,404.95,2.3706342037457944,0.4741268407491589,1
2025-12-08,402.3,1,403.43279410960264,404.95,1.8965073629966582,0.37930147259933167,-1
2025-12-09,401.05,-1,402.9562352876821,401.05,-2.382794109602628,-0.4765588219205256,-1
2025-12-10,403.15,-1,402.57498823014566,401.05,-1.9062352876820796,-0.38124705753641597,1
2025-12-11,402.9,1,402.6399905841165,402.9,0.32501176985431357,0.06500235397086272,1
2025-12-12,400.1,1,402.6919924672932,402.9,0.2600094158834736,0.05200188317669472,-1
2025-12-15,402.3,-1,402.17359397383456,400.1,-2.591992467293153,-0.5183984934586306,1
2025-12-16,401.7,1,402.07887517906767,401.7,-0.4735939738345678,-0.09471879476691357,-1
2025-12-17,399.8,-1,401.62310014325413,399.8,-2.2788751790676542,-0.45577503581353085,-1
