Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-07-31,1373.1,1,1373.1,1373.1,0.1,0.1,1
2025-08-01,1347.1,1,1373.1,1373.1,0.0,0.0,-1
2025-08-04,1388.9,-1,1367.8999999999999,1347.1,-26.0,-5.2,1
2025-08-05,1358.1,1,1365.9399999999998,1358.1,-9.799999999999955,-1.959999999999991,-1
2025-08-06,1367.1,-1,1364.3719999999998,1358.1,-7.839999999999918,-1.5679999999999836,1
2025-08-07,1345.4,1,1363.1175999999998,1358.1,-6.2719999999999345,-1.254399999999987,-1
2025-08-08,1325.0,-1,1355.49408,1325.0,-38.11759999999981,-7.623519999999963,-1
2025-08-11,1339.4,-1,1349.395264,1325.0,-30.49407999999994,-6.098815999999989,-1
2025-08-12,1330.5,-1,1345.6162112,1330.5,-18.895263999999997,-3.7790527999999997,-1
2025-08-13,1319.6,-1,1340.41296896,1319.6,-26.016211200000043,-5.203242240000009,-1
2025-08-14,1300.3,-1,1332.390375168,1300.3,-40.11296895999999,-8.022593791999999,-1
2025-08-18,1327.2,-1,1325.9723001344,1300.3,-32.09037516800004,-6.418075033600008,1
2025-08-19,1369.4,1,1334.65784010752,1369.4,43.42769986560006,8.685539973120013,1
2025-08-20,1370.6,1,1341.8462720860161,1370.6,35.94215989247982,7.188431978495965,1
2025-08-21,1361.8,1,1347.597017668813,1370.6,28.753727913983766,5.750745582796753,1
2025-08-22,1341.2,1,1352.1976141350503,1370.6,23.002982331187013,4.600596466237403,-1
2025-08-25,1340.4,-1,1349.8380913080402,1340.4,-11.797614135050253,-2.359522827010051,-1
2025-08-26,1315.4,-1,1342.9504730464323,1315.4,-34.43809130804016,-6.887618261608032,-1
2025-08-28,1315.4,-1,1337.440378437146,1315.4,-27.550473046432217,-5.510094609286444,-1
2025-08-29,1312.8,-1,1332.5123027497168,1312.8,-24.640378437145955,-4.9280756874291916,-1
2025-08-28,1315.4,-1,1328.5698421997733,1312.8,-19.712302749716855,-3.9424605499433714,-1
2025-08-29,1312.8,-1,1325.4158737598186,1312.8,-15.769842199773393,-3.153968439954679,-1
2025-09-10,1389.1,-1,1322.8926990078548,1312.8,-12.615873759818669,-2.523174751963734,1
2025-11-17,1507.6,1,1359.8341592062839,1507.6,184.70730099214506,36.94146019842901,1
2025-11-17,1507.6,1,1389.387327365027,1507.6,147.76584079371605,29.553168158743212,1
2025-11-18,1495.0,1,1413.0298618920215,1507.6,118.21267263497293,23.642534526994588,1
2025-11-19,1484.2,1,1431.9438895136173,1507.6,94.57013810797844,18.91402762159569,1
2025-11-20,1491.1,1,1447.0751116108938,1507.6,75.65611048638266,15.131222097276533,1
2025-11-24,1485.9,1,1459.180089288715,1507.6,60.52488838910608,12.104977677821218,1
2025-11-24,1485.9,1,1468.864071430972,1507.6,48.419910711284956,9.683982142256992,1
2025-11-25,1483.9,1,1476.6112571447775,1507.6,38.73592856902792,7.747185713805584,1
2025-11-26,1506.2,1,1482.809005715822,1507.6,30.988742855222426,6.197748571044485,1
2025-11-27,1509.1,1,1488.0672045726576,1509.1,26.29099428417794,5.258198856835588,1
2025-11-28,1516.9,1,1493.8337636581261,1516.9,28.83279542734249,5.766559085468498,1
2025-12-01,1530.5,1,1501.167010926501,1530.5,36.666236341873855,7.333247268374771,1
2025-12-02,1518.1,1,1507.0336087412009,1530.5,29.332989073498993,5.866597814699799,1
2025-12-03,1497.7,1,1511.7268869929608,1530.5,23.46639125879915,4.69327825175983,-1
2025-12-04,1505.6,-1,1508.9215095943687,1497.7,-14.026886992960726,-2.8053773985921455,-1
2025-12-05,1509.4,-1,1508.257207675495,1505.6,-3.321509594368763,-0.6643019188737527,1
2025-12-08,1480.5,1,1507.725766140396,1505.6,-2.6572076754951013,-0.5314415350990203,-1
2025-12-09,1497.2,-1,1502.2806129123169,1480.5,-27.22576614039599,-5.4451532280791985,-1
2025-12-10,1498.1,-1,1501.2644903298535,1497.2,-5.0806129123168375,-1.0161225824633675,-1
2025-12-11,1504.0,-1,1500.6315922638828,1498.1,-3.1644903298536065,-0.6328980659707213,1
2025-12-12,1522.8,1,1505.0652738111062,1522.8,22.16840773611716,4.433681547223432,1
2025-12-15,1512.6,1,1508.612219048885,1522.8,17.734726188893774,3.546945237778755,1
2025-12-16,1499.0,1,1511.449775239108,1522.8,14.187780951114974,2.837556190222995,-1
2025-12-17,1486.3,-1,1506.4198201912864,1486.3,-25.149775239108067,-5.0299550478216135,-1
2025-12-18,1495.7,-1,1502.3958561530292,1486.3,-20.119820191286408,-4.023964038257282,-1
2025-12-19,1496.4,-1,1501.0566849224233,1495.7,-6.695856153029126,-1.3391712306058254,-1
2025-12-22,1508.7,-1,1500.1253479379386,1496.4,-4.65668492242321,-0.9313369844846421,1
2025-12-23,1493.6,1,1499.3802783503509,1496.4,-3.7253479379385226,-0.7450695875877046,-1
2025-12-24,1494.3,-1,1498.2242226802807,1493.6,-5.7802783503509545,-1.156055670070191,-1
2025-12-26,1487.1,-1,1495.9993781442245,1487.1,-11.124222680280809,-2.2248445360561617,-1
2025-12-29,1454.4,-1,1487.6795025153797,1454.4,-41.599378144224374,-8.319875628844875,-1
2025-12-30,1461.2,-1,1481.0236020123039,1454.4,-33.27950251537959,-6.655900503075919,-1
2025-12-31,1469.8,-1,1477.0588816098432,1461.2,-19.82360201230381,-3.964720402460762,-1
2026-01-01,1481.1,-1,1475.6071052878744,1469.8,-7.258881609843229,-1.451776321968646,1
2026-01-01,1481.1,1,1476.7056842302995,1481.1,5.492894712125462,1.0985789424250925,1
2026-01-01,1481.1,1,1477.5845473842396,1481.1,4.39431576970037,0.878863153940074,1
2026-01-01,1481.1,1,1478.2876379073916,1481.1,3.515452615760296,0.7030905231520592,1
2026-01-01,1481.1,1,1478.8501103259132,1481.1,2.812362092608282,0.5624724185216564,1
2026-01-01,1481.1,1,1479.3000882607305,1481.1,2.2498896740867167,0.4499779348173434,1
2026-01-01,1481.1,1,1479.6600706085844,1481.1,1.7999117392694188,0.3599823478538838,1
2026-01-05,1493.0,1,1482.3280564868676,1493.0,13.33992939141558,2.6679858782831163,1
2026-01-06,1473.2,1,1484.462445189494,1493.0,10.671943513132419,2.134388702626484,-1
2026-01-07,1465.3,-1,1480.6299561515953,1465.3,-19.162445189494065,-3.8324890378988132,-1
2026-01-08,1465.2,-1,1477.5439649212763,1465.2,-15.429956151595206,-3.0859912303190415,-1
2026-01-09,1435.9,-1,1469.215171937021,1435.9,-41.643964921276165,-8.328792984255234,-1
2026-01-12,1443.5,-1,1462.5521375496169,1435.9,-33.31517193702098,-6.6630343874041955,-1
2026-01-13,1428.6,-1,1455.7617100396935,1428.6,-33.952137549616964,-6.7904275099233935,-1
