Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-12-04,2596.0,1,2596.0,2596.0,0.1,0.1,1
2025-12-05,2577.5,1,2596.0,2596.0,0.0,0.0,-1
2025-12-08,2551.5,-1,2587.1,2551.5,-44.5,-8.9,-1
2025-12-09,2558.9,-1,2579.98,2551.5,-35.59999999999991,-7.119999999999982,-1
2025-12-10,2609.4,-1,2575.764,2558.9,-21.079999999999927,-4.215999999999986,1
2025-12-11,2664.7,1,2593.5512,2664.7,88.9359999999997,17.787199999999938,1
2025-12-12,2674.7,1,2609.78096,2674.7,81.14879999999994,16.229759999999988,1
2025-12-15,2607.0,1,2622.764768,2674.7,64.91903999999977,12.983807999999954,-1
2025-12-16,2583.7,-1,2614.9518144,2583.7,-39.064768000000186,-7.8129536000000375,-1
2025-12-17,2541.2,-1,2600.20145152,2541.2,-73.75181440000006,-14.750362880000012,-1
2025-12-18,2722.9,-1,2588.4011612159998,2541.2,-59.001451520000046,-11.80029030400001,1
2025-12-19,2672.2,1,2605.1609289728,2672.2,83.79883878400005,16.759767756800013,1
2025-12-22,2662.8,1,2618.56874317824,2672.2,67.03907102719995,13.40781420543999,1
2025-12-23,2709.3,1,2636.7149945425917,2709.3,90.73125682176033,18.146251364352064,1
2025-12-24,2656.1,1,2651.2319956340734,2709.3,72.58500545740844,14.517001091481688,1
2025-12-26,2647.2,1,2662.845596507259,2709.3,58.068004365926754,11.613600873185352,-1
2025-12-29,2647.2,-1,2659.716477205807,2647.2,-15.645596507259143,-3.1291193014518286,-1
2025-12-30,2630.2,-1,2653.813181764646,2630.2,-29.516477205807405,-5.9032954411614815,-1
2025-12-31,2672.2,-1,2649.0905454117164,2630.2,-23.613181764646015,-4.722636352929203,1
2026-01-01,2648.2,1,2648.912436329373,2648.2,-0.89054541171663,-0.178109082343326,-1
2026-01-02,2657.2,-1,2648.7699490634986,2648.2,-0.712436329373304,-0.14248726587466082,1
2026-01-02,2657.2,1,2650.455959250799,2657.2,8.430050936501175,1.686010187300235,1
2026-01-01,2648.2,1,2651.8047674006393,2657.2,6.744040749200849,1.3488081498401698,-1
2026-01-01,2648.2,-1,2651.0838139205116,2648.2,-3.6047674006395027,-0.7209534801279006,-1
2026-01-05,2660.7,-1,2650.5070511364092,2648.2,-2.883813920511784,-0.5767627841023568,1
2026-01-06,2622.1,1,2650.0456409091275,2648.2,-2.3070511364094273,-0.46141022728188547,-1
2026-01-07,2624.6,-1,2644.456512727302,2622.1,-27.945640909127633,-5.589128181825527,-1
2026-01-08,2583.0,-1,2632.1652101818418,2583.0,-61.4565127273022,-12.29130254546044,-1
2026-01-09,2523.4,-1,2610.4121681454735,2523.4,-108.76521018184167,-21.753042036368335,-1
2026-01-12,2487.5,-1,2585.8297345163787,2487.5,-122.91216814547352,-24.582433629094705,-1
