Date,Close_Price,Flg,p,EP,EP-Pt-1,XAF,Rev
2025-12-04,828.15,1,828.15,828.15,0.1,0.1,1
2025-12-05,854.9,1,833.5,854.9,26.75,5.3500000000000005,1
2025-12-08,834.25,1,837.78,854.9,21.399999999999977,4.279999999999996,-1
2025-12-09,846.7,-1,837.074,834.25,-3.5299999999999727,-0.7059999999999946,1
2025-12-10,837.25,1,837.1092,837.25,0.17600000000004457,0.03520000000000891,1
2025-12-11,847.15,1,839.11736,847.15,10.04079999999999,2.008159999999998,1
2025-12-12,848.0,1,840.893888,848.0,8.882640000000038,1.7765280000000077,1
2025-12-15,855.35,1,843.7851104,855.35,14.456112000000076,2.8912224000000153,1
2025-12-16,848.4,1,846.09808832,855.35,11.564889600000015,2.312977920000003,1
2025-12-17,864.2,1,849.718470656,864.2,18.101911680000057,3.6203823360000116,1
2025-12-18,869.45,1,853.6647765248,869.45,19.731529344000023,3.946305868800005,1
2025-12-19,901.7,1,863.27182121984,901.7,48.03522347520004,9.60704469504001,1
2025-12-22,934.85,1,877.587456975872,934.85,71.57817878015999,14.315635756031998,1
2025-12-23,957.8,1,893.6299655806976,957.8,80.21254302412797,16.042508604825596,1
2025-12-24,973.7,1,909.643972464558,973.7,80.07003441930249,16.0140068838605,1
2025-12-26,960.25,1,922.4551779716464,973.7,64.05602753544201,12.811205507088403,1
2025-12-29,955.5,1,932.7041423773171,973.7,51.24482202835361,10.248964405670723,1
2025-12-30,979.4,1,942.0433139018537,979.4,46.695857622682865,9.339171524536573,1
2025-12-31,996.2,1,952.874651121483,996.2,54.15668609814634,10.831337219629269,1
2026-01-01,1019.7,1,966.2397208971864,1019.7,66.82534887851705,13.365069775703411,1
2026-01-02,1010.35,1,976.9317767177491,1019.7,53.460279102813615,10.692055820562723,1
2026-01-02,1010.35,1,985.4854213741993,1019.7,42.768223282250915,8.553644656450183,1
2026-01-01,1019.7,1,992.3283370993595,1019.7,34.214578625800755,6.842915725160151,1
2026-01-01,1019.7,1,997.8026696794876,1019.7,27.37166290064056,5.474332580128112,1
2026-01-05,1003.35,1,1002.1821357435902,1019.7,21.897330320512424,4.379466064102485,1
2026-01-06,1002.65,1,1005.6857085948722,1019.7,17.517864256409894,3.503572851281979,-1
2026-01-07,995.85,-1,1003.7185668758977,995.85,-9.83570859487213,-1.9671417189744262,-1
2026-01-08,992.9,-1,1001.5548535007182,992.9,-10.818566875897773,-2.1637133751795545,-1
2026-01-09,975.4,-1,996.3238828005746,975.4,-26.154853500718218,-5.230970700143644,-1
2026-01-12,972.8,-1,991.6191062404596,972.8,-23.523882800574597,-4.70477656011492,-1
2026-01-13,979.05,-1,987.8552849923676,972.8,-18.819106240459632,-3.7638212480919266,-1
2026-01-14,981.1,-1,986.094227993894,979.05,-8.80528499236766,-1.7610569984735323,-1
2026-01-16,995.45,-1,985.0953823951153,981.1,-4.994227993894015,-0.998845598778803,1
2026-01-19,1010.35,1,990.1463059160923,1010.35,25.254617604884743,5.050923520976949,1
2026-01-20,987.5,1,994.1870447328738,1010.35,20.20369408390775,4.04073881678155,-1
2026-01-21,986.0,-1,992.5496357862991,986.0,-8.187044732873801,-1.6374089465747603,-1
2026-01-22,1005.5,-1,991.2397086290392,986.0,-6.5496357862990635,-1.3099271572598128,1
2026-01-23,1003.55,1,993.7017669032314,1003.55,12.310291370960726,2.4620582741921453,1
2026-01-27,1001.05,1,995.6714135225851,1003.55,9.848233096768581,1.9696466193537163,1
2026-01-28,1018.8,1,1000.2971308180681,1018.8,23.128586477414842,4.625717295482969,1
2026-01-29,1022.8,1,1004.7977046544545,1022.8,22.50286918193183,4.500573836386366,1
2026-01-30,1020.0,1,1008.3981637235636,1022.8,18.002295345545463,3.6004590691090925,1
2026-02-01,997.6,1,1011.2785309788509,1022.8,14.40183627643637,2.880367255287274,-1
2026-02-02,962.1,-1,1001.4428247830807,962.1,-49.17853097885086,-9.835706195770172,-1
2026-02-03,1000.4,-1,993.5742598264645,962.1,-39.34282478308069,-7.8685649566161375,1
2026-02-04,998.8,1,994.6194078611716,998.8,5.225740173535428,1.0451480347070856,1
