Date,Close_Price
7/31/2025,2430.7
8/1/2025,2350.9
8/4/2025,2363.6
8/5/2025,2328.2
8/6/2025,2300.3
8/7/2025,2249.8
8/8/2025,2178.1
8/11/2025,2283.4
8/12/2025,2288.2
8/13/2025,2280.1
8/14/2025,2281.6
8/18/2025,2333.6
8/19/2025,2388.4
8/20/2025,2387.1
8/21/2025,2377.2
8/22/2025,2324.9
8/25/2025,2302.9
8/26/2025,2272
8/28/2025,2275.2
8/29/2025,2244.7
8/28/2025,2275.2
8/29/2025,2244.7
9/10/2025,2340.2
11/17/2025,2462
11/17/2025,2462
11/18/2025,2436.8
11/19/2025,2433.1
11/20/2025,2446.1
11/24/2025,2399.2
11/24/2025,2399.2
11/25/2025,2332.9
11/26/2025,2315
11/27/2025,2255
11/28/2025,2280.2
12/1/2025,2262
12/2/2025,2239.6
12/3/2025,2189.8
12/4/2025,2217.9
12/5/2025,2265.4
12/8/2025,2216.2
12/9/2025,2245.2
12/10/2025,2211.6
12/11/2025,2277.7
12/12/2025,2282.4
12/15/2025,2278.9
12/16/2025,2247.9
12/17/2025,2232.5
12/18/2025,2229.3
12/19/2025,2239
12/22/2025,2263.5
12/23/2025,2248.8
12/24/2025,2222.7
12/26/2025,2229.9
12/29/2025,2203.2
12/30/2025,2214.7
12/31/2025,2239.7
1/1/2026,2260
1/1/2026,2260
1/1/2026,2260
1/1/2026,2260
1/1/2026,2260
1/1/2026,2260
1/1/2026,2260
1/5/2026,2279.5
1/6/2026,2259.1
1/7/2026,2274.1
1/8/2026,2214
1/9/2026,2153.7
1/12/2026,2171.6
1/13/2026,2158.5
1/14/2026,2153.3
1/16/2026,2157.3
1/19/2026,2134.6
1/20/2026,2055.1
1/21/2026,2032.2
1/22/2026,2086.4
1/23/2026,1864.2
1/27/2026,1959.5
1/28/2026,1994.7
1/29/2026,2019.2
1/30/2026,2020.4
2/1/2026,1942.8
2/2/2026,1995.4
2/3/2026,2202.6
2/4/2026,2228.2
2/5/2026,2236.6
2/6/2026,2226.4
2/9/2026,2250.1
2/10/2026,2228.4
2/11/2026,2234.4
2/12/2026,2211.8
2/13/2026,2136.6
2/16/2026,2184.6
2/17/2026,2242.9
2/18/2026,2211.2
2/19/2026,2156.7
2/23/2026,2191
2/24/2026,2183
2/25/2026,2231.7
2/26/2026,2216.4
2/27/2026,2161.8
3/2/2026,2124.6
3/4/2026,2076.5
3/5/2026,2089.2
3/9/2026,1999.2
3/10/2026,1996.5
3/11/2026,1974.7
3/12/2026,2002
3/13/2026,1961.1
3/16/2026,1978
3/17/2026,1975.4
3/18/2026,2007.2
3/19/2026,1936.8
3/20/2026,1927.1
3/23/2026,1833
3/24/2026,1817.9
3/25/2026,1886.6
3/27/2026,1823
3/30/2026,1758.8
4/1/2026,1842.5
4/2/2026,1834.2
4/6/2026,1902.2
4/7/2026,1882.1
4/8/2026,2043.8
4/9/2026,2040.5
4/10/2026,2086.8
4/13/2026,2129
4/15/2026,2144.4
4/16/2026,2203.7
4/17/2026,2218.3
4/20/2026,2229.6
4/21/2026,2226
4/22/2026,2260.8
4/23/2026,2300
4/24/2026,2287.6
4/27/2026,2321.8
4/28/2026,2412.4
4/29/2026,2425.9
4/30/2026,2408.4
5/4/2026,2485.7
5/5/2026,2462
5/6/2026,2540.3
5/7/2026,2513.7
5/8/2026,2505.9
